log_id,source,model,pred_label,attack_type,proba_attack
67027,network,1d_cnn,attack,DoS Hulk,1.0
67028,network,1d_cnn,attack,DDoS,1.0
67029,network,1d_cnn,benign,BENIGN,0.0
67030,network,1d_cnn,attack,DoS Hulk,1.0
67031,network,1d_cnn,attack,DoS Hulk,1.0
67032,network,1d_cnn,benign,BENIGN,0.0
67033,network,1d_cnn,attack,DoS Hulk,1.0
67034,network,1d_cnn,attack,PortScan,1.0
67035,network,1d_cnn,benign,BENIGN,0.0
67036,network,1d_cnn,attack,DoS Slowhttptest,1.0
67037,network,1d_cnn,attack,DoS Hulk,1.0
67038,network,1d_cnn,benign,BENIGN,0.0
67039,network,1d_cnn,attack,DoS Hulk,1.0
67040,network,1d_cnn,attack,PortScan,1.0
67041,network,1d_cnn,attack,DoS Hulk,1.0
67042,network,1d_cnn,attack,PortScan,1.0
67043,network,1d_cnn,attack,DoS Hulk,1.0
67044,network,1d_cnn,benign,BENIGN,0.0
67045,network,1d_cnn,attack,FTP-Patator,1.0
67046,network,1d_cnn,attack,PortScan,1.0
67047,network,1d_cnn,attack,DDoS,1.0
67048,network,1d_cnn,attack,DDoS,1.0
67049,network,1d_cnn,benign,BENIGN,0.0
67050,network,1d_cnn,benign,BENIGN,0.0
67051,network,1d_cnn,attack,PortScan,1.0
67052,network,1d_cnn,benign,BENIGN,0.0
67053,network,1d_cnn,attack,PortScan,1.0
67054,network,1d_cnn,attack,DoS slowloris,1.0
67055,network,1d_cnn,benign,BENIGN,0.0
67056,network,1d_cnn,benign,BENIGN,0.0
67057,network,1d_cnn,attack,DDoS,1.0
67058,network,1d_cnn,attack,DoS Hulk,1.0
67059,network,1d_cnn,benign,BENIGN,0.0
67060,network,1d_cnn,benign,BENIGN,0.0
67061,network,1d_cnn,benign,BENIGN,0.0
67062,network,1d_cnn,benign,BENIGN,0.0
67063,network,1d_cnn,benign,BENIGN,0.0
67064,network,1d_cnn,attack,PortScan,1.0
67065,network,1d_cnn,benign,BENIGN,0.0
67066,network,1d_cnn,attack,DDoS,1.0
67067,network,1d_cnn,attack,DoS Slowhttptest,1.0
67068,network,1d_cnn,benign,BENIGN,0.0
67069,network,1d_cnn,benign,BENIGN,0.0
67070,network,1d_cnn,attack,PortScan,1.0
67071,network,1d_cnn,benign,BENIGN,0.0
67072,network,1d_cnn,benign,BENIGN,0.0
67073,network,1d_cnn,attack,DDoS,1.0
67074,network,1d_cnn,benign,BENIGN,0.0
67075,network,1d_cnn,attack,DDoS,1.0
67076,network,1d_cnn,attack,DoS Hulk,1.0
67077,network,1d_cnn,attack,SSH-Patator,1.0
67078,network,1d_cnn,attack,DDoS,1.0
67079,network,1d_cnn,attack,DoS Slowhttptest,1.0
67080,network,1d_cnn,attack,PortScan,1.0
67081,network,1d_cnn,attack,DoS Slowhttptest,1.0
67082,network,1d_cnn,benign,BENIGN,0.0
67083,network,1d_cnn,attack,SSH-Patator,1.0
67084,network,1d_cnn,benign,BENIGN,0.0
67085,network,1d_cnn,attack,DDoS,1.0
67086,network,1d_cnn,benign,BENIGN,0.0
67087,network,1d_cnn,attack,DoS slowloris,1.0
67088,network,1d_cnn,attack,DDoS,1.0
67089,network,1d_cnn,benign,BENIGN,0.0
67090,network,1d_cnn,benign,BENIGN,0.0
67091,network,1d_cnn,benign,BENIGN,0.0
67092,network,1d_cnn,attack,PortScan,1.0
67093,network,1d_cnn,attack,DDoS,1.0
67094,network,1d_cnn,benign,BENIGN,0.0
67095,network,1d_cnn,attack,DoS Slowhttptest,1.0
67096,network,1d_cnn,attack,PortScan,1.0
67097,network,1d_cnn,attack,DDoS,1.0
67098,network,1d_cnn,benign,BENIGN,0.0
67099,network,1d_cnn,attack,DoS Hulk,1.0
67100,network,1d_cnn,benign,BENIGN,0.0
67101,network,1d_cnn,benign,BENIGN,0.0
67102,network,1d_cnn,benign,BENIGN,0.0
67103,network,1d_cnn,benign,BENIGN,0.0
67104,network,1d_cnn,benign,BENIGN,0.0
67105,network,1d_cnn,benign,BENIGN,0.0
67106,network,1d_cnn,benign,BENIGN,0.0
67107,network,1d_cnn,benign,BENIGN,0.0
67108,network,1d_cnn,benign,BENIGN,0.0
67109,network,1d_cnn,attack,DoS Hulk,1.0
67110,network,1d_cnn,attack,PortScan,1.0
67111,network,1d_cnn,benign,BENIGN,0.0
67112,network,1d_cnn,attack,PortScan,1.0
67113,network,1d_cnn,benign,BENIGN,0.0
67114,network,1d_cnn,benign,BENIGN,0.0
67115,network,1d_cnn,benign,BENIGN,0.0
67116,network,1d_cnn,attack,PortScan,1.0
67117,network,1d_cnn,benign,BENIGN,0.0
67118,network,1d_cnn,benign,BENIGN,0.0
67119,network,1d_cnn,benign,BENIGN,0.0
67120,network,1d_cnn,benign,BENIGN,0.0
67121,network,1d_cnn,benign,BENIGN,0.0
67122,network,1d_cnn,attack,PortScan,1.0
67123,network,1d_cnn,benign,BENIGN,0.0
67124,network,1d_cnn,attack,PortScan,1.0
67125,network,1d_cnn,benign,BENIGN,0.0
67126,network,1d_cnn,attack,PortScan,1.0
67127,network,1d_cnn,attack,DoS GoldenEye,1.0
67128,network,1d_cnn,attack,DoS slowloris,1.0
67129,network,1d_cnn,attack,DDoS,1.0
67130,network,1d_cnn,attack,DDoS,1.0
67131,network,1d_cnn,benign,BENIGN,0.0
67132,network,1d_cnn,attack,DDoS,1.0
67133,network,1d_cnn,benign,BENIGN,0.0
67134,network,1d_cnn,benign,BENIGN,0.0
67135,network,1d_cnn,benign,BENIGN,0.0
67136,network,1d_cnn,attack,DoS Hulk,1.0
67137,network,1d_cnn,attack,PortScan,1.0
67138,network,1d_cnn,benign,BENIGN,0.0
67139,network,1d_cnn,benign,BENIGN,0.0
67140,network,1d_cnn,benign,BENIGN,0.0
67141,network,1d_cnn,attack,DDoS,1.0
67142,network,1d_cnn,attack,DoS Hulk,1.0
67143,network,1d_cnn,attack,PortScan,1.0
67144,network,1d_cnn,benign,BENIGN,0.0
67145,network,1d_cnn,benign,BENIGN,0.0
67146,network,1d_cnn,benign,BENIGN,0.0
67147,network,1d_cnn,benign,BENIGN,0.0
67148,network,1d_cnn,benign,BENIGN,0.0
67149,network,1d_cnn,benign,BENIGN,0.0
67150,network,1d_cnn,attack,DDoS,1.0
67151,network,1d_cnn,benign,BENIGN,0.0
67152,network,1d_cnn,attack,DoS Hulk,1.0
67153,network,1d_cnn,attack,PortScan,1.0
67154,network,1d_cnn,attack,PortScan,1.0
67155,network,1d_cnn,benign,BENIGN,0.0
67156,network,1d_cnn,attack,DDoS,1.0
67157,network,1d_cnn,benign,BENIGN,0.0
67158,network,1d_cnn,benign,BENIGN,0.0
67159,network,1d_cnn,benign,BENIGN,0.0
67160,network,1d_cnn,attack,DoS Hulk,1.0
67161,network,1d_cnn,attack,PortScan,1.0
67162,network,1d_cnn,attack,DoS Hulk,1.0
67163,network,1d_cnn,attack,DDoS,1.0
67164,network,1d_cnn,attack,DDoS,1.0
67165,network,1d_cnn,attack,DoS Hulk,1.0
67166,network,1d_cnn,benign,BENIGN,0.0
67167,network,1d_cnn,attack,DoS Hulk,1.0
67168,network,1d_cnn,attack,DDoS,1.0
67169,network,1d_cnn,attack,DoS Hulk,1.0
67170,network,1d_cnn,attack,DDoS,1.0
67171,network,1d_cnn,attack,DDoS,1.0
67172,network,1d_cnn,attack,DDoS,1.0
67173,network,1d_cnn,benign,BENIGN,0.0
67174,network,1d_cnn,benign,BENIGN,0.0
67175,network,1d_cnn,benign,BENIGN,0.0
67176,network,1d_cnn,attack,DDoS,1.0
67177,network,1d_cnn,attack,DDoS,1.0
67178,network,1d_cnn,attack,PortScan,1.0
67179,network,1d_cnn,benign,BENIGN,0.0
67180,network,1d_cnn,benign,BENIGN,0.0
67181,network,1d_cnn,attack,DoS Hulk,1.0
67182,network,1d_cnn,attack,DoS Hulk,1.0
67183,network,1d_cnn,attack,DDoS,1.0
67184,network,1d_cnn,benign,BENIGN,0.0
67185,network,1d_cnn,attack,DDoS,1.0
67186,network,1d_cnn,attack,PortScan,1.0
67187,network,1d_cnn,attack,PortScan,1.0
67188,network,1d_cnn,attack,DDoS,1.0
67189,network,1d_cnn,benign,BENIGN,0.0
67190,network,1d_cnn,attack,DoS Hulk,1.0
67191,network,1d_cnn,benign,BENIGN,0.0
67192,network,1d_cnn,attack,DoS Hulk,1.0
67193,network,1d_cnn,benign,BENIGN,0.0
67194,network,1d_cnn,attack,DoS GoldenEye,1.0
67195,network,1d_cnn,benign,BENIGN,0.0
67196,network,1d_cnn,attack,DDoS,1.0
67197,network,1d_cnn,attack,DoS Hulk,1.0
67198,network,1d_cnn,attack,DoS Hulk,1.0
67199,network,1d_cnn,benign,BENIGN,0.0
67200,network,1d_cnn,benign,BENIGN,0.0
67201,network,1d_cnn,attack,DoS Hulk,1.0
67202,network,1d_cnn,attack,DoS Hulk,1.0
67203,network,1d_cnn,attack,DoS GoldenEye,1.0
67204,network,1d_cnn,benign,BENIGN,0.0
67205,network,1d_cnn,benign,BENIGN,0.0
67206,network,1d_cnn,attack,DoS GoldenEye,1.0
67207,network,1d_cnn,attack,DDoS,1.0
67208,network,1d_cnn,attack,DDoS,1.0
67209,network,1d_cnn,attack,DoS Slowhttptest,1.0
67210,network,1d_cnn,attack,DDoS,1.0
67211,network,1d_cnn,attack,DoS Hulk,1.0
67212,network,1d_cnn,attack,DDoS,1.0
67213,network,1d_cnn,benign,BENIGN,0.0
67214,network,1d_cnn,attack,PortScan,1.0
67215,network,1d_cnn,attack,DDoS,1.0
67216,network,1d_cnn,attack,DoS GoldenEye,1.0
67217,network,1d_cnn,attack,DDoS,1.0
67218,network,1d_cnn,attack,DoS Hulk,1.0
67219,network,1d_cnn,attack,DDoS,1.0
67220,network,1d_cnn,attack,DDoS,1.0
67221,network,1d_cnn,benign,BENIGN,0.0
67222,network,1d_cnn,attack,PortScan,1.0
67223,network,1d_cnn,attack,DoS Hulk,1.0
67224,network,1d_cnn,attack,DDoS,1.0
67225,network,1d_cnn,attack,DDoS,1.0
67226,network,1d_cnn,attack,DDoS,1.0
67227,network,1d_cnn,attack,DoS Slowhttptest,1.0
67228,network,1d_cnn,benign,BENIGN,0.0
67229,network,1d_cnn,benign,BENIGN,0.0
67230,network,1d_cnn,attack,DDoS,1.0
67231,network,1d_cnn,attack,DoS Hulk,1.0
67232,network,1d_cnn,attack,DoS Hulk,1.0
67233,network,1d_cnn,benign,BENIGN,0.0
67234,network,1d_cnn,benign,BENIGN,0.0
67235,network,1d_cnn,attack,DoS Hulk,1.0
67236,network,1d_cnn,benign,BENIGN,0.0
67237,network,1d_cnn,attack,DoS Hulk,1.0
67238,network,1d_cnn,attack,DoS Hulk,1.0
67239,network,1d_cnn,attack,DoS Hulk,1.0
67240,network,1d_cnn,attack,SSH-Patator,1.0
67241,network,1d_cnn,attack,DDoS,1.0
67242,network,1d_cnn,benign,BENIGN,0.0
67243,network,1d_cnn,attack,DDoS,1.0
67244,network,1d_cnn,benign,BENIGN,0.0
67245,network,1d_cnn,benign,BENIGN,0.0
67246,network,1d_cnn,benign,BENIGN,0.0
67247,network,1d_cnn,attack,DDoS,1.0
67248,network,1d_cnn,attack,PortScan,1.0
67249,network,1d_cnn,attack,PortScan,1.0
67250,network,1d_cnn,benign,BENIGN,0.0
67251,network,1d_cnn,benign,BENIGN,0.0
67252,network,1d_cnn,attack,DDoS,1.0
67253,network,1d_cnn,benign,BENIGN,0.0
67254,network,1d_cnn,benign,BENIGN,0.0
67255,network,1d_cnn,benign,BENIGN,0.0
67256,network,1d_cnn,attack,DDoS,1.0
67257,network,1d_cnn,attack,DDoS,1.0
67258,network,1d_cnn,benign,BENIGN,0.0
67259,network,1d_cnn,benign,BENIGN,0.0
67260,network,1d_cnn,benign,BENIGN,0.0
67261,network,1d_cnn,attack,DDoS,1.0
67262,network,1d_cnn,attack,PortScan,1.0
67263,network,1d_cnn,attack,DDoS,1.0
67264,network,1d_cnn,benign,BENIGN,0.0
67265,network,1d_cnn,benign,BENIGN,0.0
67266,network,1d_cnn,attack,DDoS,1.0
67267,network,1d_cnn,benign,BENIGN,0.0
67268,network,1d_cnn,attack,PortScan,1.0
67269,network,1d_cnn,attack,DDoS,1.0
67270,network,1d_cnn,attack,DoS Hulk,1.0
67271,network,1d_cnn,attack,DoS Hulk,1.0
67272,network,1d_cnn,attack,PortScan,1.0
67273,network,1d_cnn,benign,BENIGN,0.0
67274,network,1d_cnn,attack,DDoS,1.0
67275,network,1d_cnn,attack,SSH-Patator,1.0
67276,network,1d_cnn,attack,DDoS,1.0
67277,network,1d_cnn,benign,BENIGN,0.0
67278,network,1d_cnn,attack,PortScan,1.0
67279,network,1d_cnn,benign,BENIGN,0.0
67280,network,1d_cnn,attack,DDoS,1.0
67281,network,1d_cnn,benign,BENIGN,0.0
67282,network,1d_cnn,attack,DoS Hulk,1.0
67283,network,1d_cnn,attack,DoS Hulk,1.0
67284,network,1d_cnn,attack,DoS Hulk,1.0
67285,network,1d_cnn,benign,BENIGN,0.0
67286,network,1d_cnn,benign,BENIGN,0.0
67287,network,1d_cnn,attack,DDoS,1.0
67288,network,1d_cnn,benign,BENIGN,0.0
67289,network,1d_cnn,attack,DoS GoldenEye,1.0
67290,network,1d_cnn,benign,BENIGN,0.0
67291,network,1d_cnn,attack,DDoS,1.0
67292,network,1d_cnn,attack,DDoS,1.0
67293,network,1d_cnn,attack,PortScan,1.0
67294,network,1d_cnn,attack,DDoS,1.0
67295,network,1d_cnn,attack,DoS GoldenEye,1.0
67296,network,1d_cnn,attack,DoS Hulk,1.0
67297,network,1d_cnn,attack,PortScan,1.0
67298,network,1d_cnn,benign,BENIGN,0.0
67299,network,1d_cnn,benign,BENIGN,0.0
67300,network,1d_cnn,benign,BENIGN,0.0
67301,network,1d_cnn,attack,DDoS,1.0
67302,network,1d_cnn,attack,DoS Hulk,1.0
67303,network,1d_cnn,benign,BENIGN,0.0
67304,network,1d_cnn,benign,BENIGN,0.0
67305,network,1d_cnn,benign,BENIGN,0.0
67306,network,1d_cnn,attack,DoS Hulk,1.0
67307,network,1d_cnn,benign,BENIGN,0.0
67308,network,1d_cnn,benign,BENIGN,0.0
67309,network,1d_cnn,attack,DDoS,1.0
67310,network,1d_cnn,attack,DoS Hulk,1.0
67311,network,1d_cnn,attack,DDoS,1.0
67312,network,1d_cnn,attack,DoS Hulk,1.0
67313,network,1d_cnn,attack,DoS Hulk,1.0
67314,network,1d_cnn,benign,BENIGN,0.0
67315,network,1d_cnn,benign,BENIGN,0.0
67316,network,1d_cnn,attack,Bot,1.0
67317,network,1d_cnn,attack,PortScan,1.0
67318,network,1d_cnn,attack,PortScan,1.0
67319,network,1d_cnn,attack,DDoS,1.0
67320,network,1d_cnn,attack,DDoS,1.0
67321,network,1d_cnn,benign,BENIGN,0.0
67322,network,1d_cnn,benign,BENIGN,0.0
67323,network,1d_cnn,attack,DDoS,1.0
67324,network,1d_cnn,benign,BENIGN,0.0
67325,network,1d_cnn,attack,DoS Hulk,1.0
67326,network,1d_cnn,benign,BENIGN,0.0
67327,network,1d_cnn,benign,BENIGN,0.0
67328,network,1d_cnn,attack,PortScan,1.0
67329,network,1d_cnn,attack,DDoS,1.0
67330,network,1d_cnn,attack,DoS Hulk,1.0
67331,network,1d_cnn,benign,BENIGN,0.0
67332,network,1d_cnn,attack,PortScan,1.0
67333,network,1d_cnn,benign,BENIGN,0.0
67334,network,1d_cnn,benign,BENIGN,0.0
67335,network,1d_cnn,benign,BENIGN,0.0
67336,network,1d_cnn,attack,DDoS,1.0
67337,network,1d_cnn,attack,DDoS,1.0
67338,network,1d_cnn,benign,BENIGN,0.0
67339,network,1d_cnn,attack,DoS GoldenEye,1.0
67340,network,1d_cnn,attack,DoS Hulk,1.0
67341,network,1d_cnn,benign,BENIGN,0.0
67342,network,1d_cnn,attack,DDoS,1.0
67343,network,1d_cnn,benign,BENIGN,0.0
67344,network,1d_cnn,benign,BENIGN,0.0
67345,network,1d_cnn,attack,DoS Hulk,1.0
67346,network,1d_cnn,attack,DoS Hulk,1.0
67347,network,1d_cnn,benign,BENIGN,0.0
67348,network,1d_cnn,attack,PortScan,1.0
67349,network,1d_cnn,attack,DoS Hulk,1.0
67350,network,1d_cnn,attack,DDoS,1.0
67351,network,1d_cnn,attack,PortScan,1.0
67352,network,1d_cnn,benign,BENIGN,0.0
67353,network,1d_cnn,benign,BENIGN,0.0
67354,network,1d_cnn,benign,BENIGN,0.0
67355,network,1d_cnn,attack,DDoS,1.0
67356,network,1d_cnn,benign,BENIGN,0.0
67357,network,1d_cnn,attack,PortScan,1.0
67358,network,1d_cnn,attack,PortScan,1.0
67359,network,1d_cnn,benign,BENIGN,0.0
67360,network,1d_cnn,attack,DDoS,1.0
67361,network,1d_cnn,attack,DoS Hulk,1.0
67362,network,1d_cnn,benign,BENIGN,0.0
67363,network,1d_cnn,attack,DoS Hulk,1.0
67364,network,1d_cnn,attack,PortScan,1.0
67365,network,1d_cnn,attack,DDoS,1.0
67366,network,1d_cnn,benign,BENIGN,0.0
67367,network,1d_cnn,benign,BENIGN,0.0
67368,network,1d_cnn,attack,SSH-Patator,1.0
67369,network,1d_cnn,benign,BENIGN,0.0
67370,network,1d_cnn,benign,BENIGN,0.0
67371,network,1d_cnn,benign,BENIGN,0.0
67372,network,1d_cnn,attack,DDoS,1.0
67373,network,1d_cnn,attack,DDoS,1.0
67374,network,1d_cnn,attack,PortScan,1.0
67375,network,1d_cnn,attack,PortScan,1.0
67376,network,1d_cnn,attack,DDoS,1.0
67377,network,1d_cnn,attack,PortScan,1.0
67378,network,1d_cnn,attack,Web Attack � Brute Force,1.0
67379,network,1d_cnn,attack,DDoS,1.0
67380,network,1d_cnn,attack,DDoS,1.0
67381,network,1d_cnn,attack,DDoS,1.0
67382,network,1d_cnn,attack,DoS Hulk,1.0
67383,network,1d_cnn,attack,SSH-Patator,1.0
67384,network,1d_cnn,attack,DDoS,1.0
67385,network,1d_cnn,benign,BENIGN,0.0
67386,network,1d_cnn,attack,PortScan,1.0
67387,network,1d_cnn,attack,DoS Hulk,1.0
67388,network,1d_cnn,benign,BENIGN,0.0
67389,network,1d_cnn,attack,DDoS,1.0
67390,network,1d_cnn,benign,BENIGN,0.0
67391,network,1d_cnn,attack,DoS Hulk,1.0
67392,network,1d_cnn,attack,DDoS,1.0
67393,network,1d_cnn,benign,BENIGN,0.0
67394,network,1d_cnn,benign,BENIGN,0.0
67395,network,1d_cnn,attack,DDoS,1.0
67396,network,1d_cnn,attack,PortScan,1.0
67397,network,1d_cnn,attack,DoS Hulk,1.0
67398,network,1d_cnn,attack,DoS Hulk,1.0
67399,network,1d_cnn,benign,BENIGN,0.0
67400,network,1d_cnn,benign,BENIGN,0.0
67401,network,1d_cnn,attack,SSH-Patator,1.0
67402,network,1d_cnn,benign,BENIGN,0.0
67403,network,1d_cnn,attack,DDoS,1.0
67404,network,1d_cnn,attack,DoS slowloris,1.0
67405,network,1d_cnn,benign,BENIGN,0.0
67406,network,1d_cnn,attack,DDoS,1.0
67407,network,1d_cnn,attack,DDoS,1.0
67408,network,1d_cnn,benign,BENIGN,0.0
67409,network,1d_cnn,benign,BENIGN,0.0
67410,network,1d_cnn,attack,PortScan,1.0
67411,network,1d_cnn,benign,BENIGN,0.0
67412,network,1d_cnn,attack,DoS slowloris,1.0
67413,network,1d_cnn,attack,DoS GoldenEye,1.0
67414,network,1d_cnn,benign,BENIGN,0.0
67415,network,1d_cnn,attack,PortScan,1.0
67416,network,1d_cnn,benign,BENIGN,0.0
67417,network,1d_cnn,benign,BENIGN,0.0
67418,network,1d_cnn,attack,PortScan,1.0
67419,network,1d_cnn,benign,BENIGN,0.0
67420,network,1d_cnn,attack,DDoS,1.0
67421,network,1d_cnn,attack,DDoS,1.0
67422,network,1d_cnn,attack,DoS Hulk,1.0
67423,network,1d_cnn,attack,DoS GoldenEye,1.0
67424,network,1d_cnn,attack,PortScan,1.0
67425,network,1d_cnn,attack,DoS GoldenEye,1.0
67426,network,1d_cnn,benign,BENIGN,0.0
67427,network,1d_cnn,benign,BENIGN,0.0
67428,network,1d_cnn,benign,BENIGN,0.0
67429,network,1d_cnn,attack,DoS slowloris,1.0
67430,network,1d_cnn,benign,BENIGN,0.0
67431,network,1d_cnn,benign,BENIGN,0.0
67432,network,1d_cnn,benign,BENIGN,0.0
67433,network,1d_cnn,attack,DDoS,1.0
67434,network,1d_cnn,attack,PortScan,1.0
67435,network,1d_cnn,benign,BENIGN,0.0
67436,network,1d_cnn,benign,BENIGN,0.0
67437,network,1d_cnn,benign,BENIGN,0.0
67438,network,1d_cnn,attack,DDoS,1.0
67439,network,1d_cnn,attack,DDoS,1.0
67440,network,1d_cnn,benign,BENIGN,0.0
67441,network,1d_cnn,benign,BENIGN,0.0
67442,network,1d_cnn,benign,BENIGN,0.0
67443,network,1d_cnn,attack,DoS Hulk,1.0
67444,network,1d_cnn,attack,DDoS,1.0
67445,network,1d_cnn,attack,PortScan,1.0
67446,network,1d_cnn,benign,BENIGN,0.0
67447,network,1d_cnn,benign,BENIGN,0.0
67448,network,1d_cnn,benign,BENIGN,0.0
67449,network,1d_cnn,attack,Web Attack � Brute Force,1.0
67450,network,1d_cnn,benign,BENIGN,0.0
67451,network,1d_cnn,attack,SSH-Patator,1.0
67452,network,1d_cnn,attack,DDoS,1.0
67453,network,1d_cnn,benign,BENIGN,0.0
67454,network,1d_cnn,benign,BENIGN,0.0
67455,network,1d_cnn,benign,BENIGN,0.0
67456,network,1d_cnn,attack,DDoS,1.0
67457,network,1d_cnn,benign,BENIGN,0.0
67458,network,1d_cnn,attack,DDoS,1.0
67459,network,1d_cnn,benign,BENIGN,0.0
67460,network,1d_cnn,attack,DoS Hulk,1.0
67461,network,1d_cnn,benign,BENIGN,0.0
67462,network,1d_cnn,benign,BENIGN,0.0
67463,network,1d_cnn,attack,DoS Hulk,1.0
67464,network,1d_cnn,benign,BENIGN,0.0
67465,network,1d_cnn,benign,BENIGN,0.0
67466,network,1d_cnn,attack,DoS Hulk,1.0
67467,network,1d_cnn,benign,BENIGN,0.0
67468,network,1d_cnn,benign,BENIGN,0.0
67469,network,1d_cnn,attack,PortScan,1.0
67470,network,1d_cnn,attack,DDoS,1.0
67471,network,1d_cnn,attack,DoS Hulk,1.0
67472,network,1d_cnn,attack,PortScan,1.0
67473,network,1d_cnn,benign,BENIGN,0.0
67474,network,1d_cnn,attack,DoS Hulk,1.0
67475,network,1d_cnn,attack,PortScan,1.0
67476,network,1d_cnn,attack,DDoS,1.0
67477,network,1d_cnn,attack,DoS GoldenEye,1.0
67478,network,1d_cnn,attack,DDoS,1.0
67479,network,1d_cnn,attack,DoS GoldenEye,1.0
67480,network,1d_cnn,attack,DoS GoldenEye,1.0
67481,network,1d_cnn,benign,BENIGN,0.0
67482,network,1d_cnn,benign,BENIGN,0.0
67483,network,1d_cnn,attack,DDoS,1.0
67484,network,1d_cnn,attack,FTP-Patator,1.0
67485,network,1d_cnn,attack,DDoS,1.0
67486,network,1d_cnn,attack,DoS Hulk,1.0
67487,network,1d_cnn,benign,BENIGN,0.0
67488,network,1d_cnn,attack,DDoS,1.0
67489,network,1d_cnn,attack,DoS slowloris,1.0
67490,network,1d_cnn,attack,DDoS,1.0
67491,network,1d_cnn,benign,BENIGN,0.0
67492,network,1d_cnn,attack,DDoS,1.0
67493,network,1d_cnn,benign,BENIGN,0.0
67494,network,1d_cnn,attack,PortScan,1.0
67495,network,1d_cnn,attack,PortScan,1.0
67496,network,1d_cnn,attack,PortScan,1.0
67497,network,1d_cnn,attack,DoS Hulk,1.0
67498,network,1d_cnn,attack,DoS Hulk,1.0
67499,network,1d_cnn,attack,DDoS,1.0
67500,network,1d_cnn,benign,BENIGN,0.0
67501,network,1d_cnn,attack,DDoS,1.0
67502,network,1d_cnn,benign,BENIGN,0.0
67503,network,1d_cnn,benign,BENIGN,0.0
67504,network,1d_cnn,attack,DoS Hulk,1.0
67505,network,1d_cnn,benign,BENIGN,0.0
67506,network,1d_cnn,attack,DoS Hulk,1.0
67507,network,1d_cnn,attack,PortScan,1.0
67508,network,1d_cnn,benign,BENIGN,0.0
67509,network,1d_cnn,attack,PortScan,1.0
67510,network,1d_cnn,benign,BENIGN,0.0
67511,network,1d_cnn,attack,DDoS,1.0
67512,network,1d_cnn,attack,DoS slowloris,1.0
67513,network,1d_cnn,benign,BENIGN,0.0
67514,network,1d_cnn,attack,PortScan,1.0
67515,network,1d_cnn,benign,BENIGN,0.0
67516,network,1d_cnn,benign,BENIGN,0.0
67517,network,1d_cnn,benign,BENIGN,0.0
67518,network,1d_cnn,benign,BENIGN,0.0
67519,network,1d_cnn,attack,DoS Hulk,1.0
67520,network,1d_cnn,attack,DDoS,1.0
67521,network,1d_cnn,attack,DoS GoldenEye,1.0
67522,network,1d_cnn,attack,DDoS,1.0
67523,network,1d_cnn,attack,DoS Hulk,1.0
67524,network,1d_cnn,attack,DoS Hulk,1.0
67525,network,1d_cnn,attack,PortScan,1.0
67526,network,1d_cnn,benign,BENIGN,0.0
67527,network,1d_cnn,attack,DDoS,1.0
67528,network,1d_cnn,attack,PortScan,1.0
67529,network,1d_cnn,benign,BENIGN,0.0
67530,network,1d_cnn,attack,DDoS,1.0
67531,network,1d_cnn,attack,DoS Hulk,1.0
67532,network,1d_cnn,attack,DoS GoldenEye,1.0
67533,network,1d_cnn,benign,BENIGN,0.0
67534,network,1d_cnn,attack,DDoS,1.0
67535,network,1d_cnn,attack,DoS Hulk,1.0
67536,network,1d_cnn,benign,BENIGN,0.0
67537,network,1d_cnn,attack,DDoS,1.0
67538,network,1d_cnn,benign,BENIGN,0.0
67539,network,1d_cnn,benign,BENIGN,0.0
67540,network,1d_cnn,attack,DoS GoldenEye,1.0
67541,network,1d_cnn,benign,BENIGN,0.0
67542,network,1d_cnn,benign,BENIGN,0.0
67543,network,1d_cnn,attack,DDoS,1.0
67544,network,1d_cnn,benign,BENIGN,0.0
67545,network,1d_cnn,attack,PortScan,1.0
67546,network,1d_cnn,attack,DoS slowloris,1.0
67547,network,1d_cnn,benign,BENIGN,0.0
67548,network,1d_cnn,attack,DDoS,1.0
67549,network,1d_cnn,attack,DDoS,1.0
67550,network,1d_cnn,benign,BENIGN,0.0
67551,network,1d_cnn,benign,BENIGN,0.0
67552,network,1d_cnn,attack,PortScan,1.0
67553,network,1d_cnn,attack,PortScan,1.0
67554,network,1d_cnn,benign,BENIGN,0.0
67555,network,1d_cnn,attack,DoS Hulk,1.0
67556,network,1d_cnn,attack,DoS Hulk,1.0
67557,network,1d_cnn,benign,BENIGN,0.0
67558,network,1d_cnn,attack,PortScan,1.0
67559,network,1d_cnn,benign,BENIGN,0.0
67560,network,1d_cnn,attack,DoS Hulk,1.0
67561,network,1d_cnn,benign,BENIGN,0.0
67562,network,1d_cnn,benign,BENIGN,0.0
67563,network,1d_cnn,attack,DDoS,1.0
67564,network,1d_cnn,attack,DoS Hulk,1.0
67565,network,1d_cnn,attack,DDoS,1.0
67566,network,1d_cnn,attack,PortScan,1.0
67567,network,1d_cnn,benign,BENIGN,0.0
67568,network,1d_cnn,benign,BENIGN,0.0
67569,network,1d_cnn,attack,DoS Hulk,1.0
67570,network,1d_cnn,attack,DDoS,1.0
67571,network,1d_cnn,benign,BENIGN,0.0
67572,network,1d_cnn,benign,BENIGN,0.0
67573,network,1d_cnn,attack,PortScan,1.0
67574,network,1d_cnn,attack,DoS Hulk,1.0
67575,network,1d_cnn,attack,FTP-Patator,1.0
67576,network,1d_cnn,benign,BENIGN,0.0
67577,network,1d_cnn,benign,BENIGN,0.0
67578,network,1d_cnn,attack,DoS Hulk,1.0
67579,network,1d_cnn,attack,DoS GoldenEye,1.0
